Date,Name,Year,Letterboxd URI,Rating
2026-05-10,Billie Eilish — Hit Me Hard and Soft: The Tour (Live in 3D),2026,https://boxd.it/Wowg,4.5
2026-05-11,The Sheep Detectives,2026,https://boxd.it/NDSe,3.5
2026-05-11,The Devil Wears Prada 2,2026,https://boxd.it/Oags,2
2026-05-22,The Color Purple,1985,https://boxd.it/29oO,3.5
2026-05-22,Empire of the Sun,1987,https://boxd.it/1X4i,4
2026-05-22,Always,1989,https://boxd.it/1U3G,2
2026-05-22,Inglourious Basterds,2009,https://boxd.it/1JzG,4.5
2026-05-22,Hook,1991,https://boxd.it/29nQ,3.5
2026-05-22,Dua Lipa: Live From Mexico,2026,https://boxd.it/13lkq,2
2026-05-22,Finding Emily,2026,https://boxd.it/PNes,4
2026-05-23,Schindler's List,1993,https://boxd.it/2aq2,5
2026-05-23,Backrooms,2026,https://boxd.it/EY6W,3
2026-05-23,The Punisher: One Last Kill,2026,https://boxd.it/Thla,1.5
2026-05-23,Star Wars: The Mandalorian and Grogu,2026,https://boxd.it/KCpk,1
2026-05-30,Amistad,1997,https://boxd.it/1SZ4,3
2026-06-04,Masters of the Universe,2026,https://boxd.it/gdKW,1.5
2026-06-05,Power Ballad,2026,https://boxd.it/MZy4,3
2026-06-05,Cloudy with a Chance of Meatballs,2009,https://boxd.it/1A40,4
2026-06-06,Obsession,2025,https://boxd.it/PNqo,4
2026-06-08,Catch Me If You Can,2002,https://boxd.it/29VS,4
2026-06-08,A.I. Artificial Intelligence,2001,https://boxd.it/29Ve,4
2026-06-08,Minority Report,2002,https://boxd.it/2aWi,4.5
2026-06-08,Sorcerer,1977,https://boxd.it/14J6,4
2026-06-08,The Terminal,2004,https://boxd.it/2a2O,3
2026-06-08,War of the Worlds,2005,https://boxd.it/2bde,3.5
2026-06-08,Munich,2005,https://boxd.it/2a0e,3.5
2026-06-10,Confessions II – The Film,2026,https://boxd.it/13gc2,3.5
2026-06-11,War Horse,2011,https://boxd.it/nf8,2
2026-06-11,Lincoln,2012,https://boxd.it/2n2s,3
2026-06-11,Bridge of Spies,2015,https://boxd.it/9n9C,3
2026-06-11,The BFG,2016,https://boxd.it/81cs,2
2026-06-18,Toy Story 2,1999,https://boxd.it/29qq,4.5
